Trade Date,Ref Px,Net Gamma,Net Delta,Call Wall,Put Wall,Vol Trigger,Data Release
2022-07-26,3920,-0.5096,1462417622240,4100,3800,3935,2022-07-27
2022-07-27,4021,0.4884,1470082192203,4000,3800,3960,2022-07-28
2022-07-28,4138,0.6175,1606164602121,4100,3900,3990,2022-07-29
2022-07-29,4130,0.6694,1624937630749,4200,3600,3995,2022-08-01
2022-08-01,4118,0.1163,1352507356761,4200,3600,4000,2022-08-02
2022-08-02,4104,0.2288,1592560917730,4200,3900,4060,2022-08-03
2022-08-03,4154,0.8441,1635665128796,4200,3900,4075,2022-08-04
2022-08-04,4152,0.7898,1753529640981,4200,3900,4075,2022-08-05
2022-08-05,4144,0.6413,1633961744904,4200,3900,4090,2022-08-08
2022-08-08,4140,0.4026,1674695766548,4200,4000,4145,2022-08-09
2022-08-09,4122,0.3609,1702627106664,4200,4000,4090,2022-08-10
2022-08-10,4209,1.2196,1745792769602,4200,4000,4145,2022-08-11
2022-08-11,4206,1.0141,1776859440763,4300,3900,4000,2022-08-12
2022-08-12,4279,1.5265,1827982149323,4300,4000,4145,2022-08-15
2022-08-15,4296,1.4615,1918480051281,4300,4000,4145,2022-08-16
2022-08-16,4305,1.3679,1946754581692,4300,3900,4195,2022-08-17
2022-08-17,4274,0.9389,1987785532377,4400,4000,4195,2022-08-18
2022-08-18,4284,1.048,1976218366104,4350,4000,4190,2022-08-19
2022-08-19,4228,0.2146,1723636562961,4300,4000,4225,2022-08-22
2022-08-22,4139,-0.5017,1690148817788,4300,3900,4175,2022-08-23
2022-08-23,4127,-0.5935,1746855110351,4300,4000,4140,2022-08-24
2022-08-24,4140,-0.1493,1677073404735,4300,3900,4140,2022-08-25
2022-08-25,4199,0.5557,1762000984863,4300,4000,4140,2022-08-26
2022-08-26,4058,-0.9826,1763627152204,4400,3900,4100,2022-08-29
2022-08-29,4030,-1.0484,1759228800526,4400,4000,4090,2022-08-30
2022-08-30,3986,-1.2488,1781285043884,4400,3900,4100,2022-08-31
2022-08-31,3955,-1.3722,1676921667327,4005,3900,4000,2022-09-01
2022-09-01,3967,-1.0607,1807077244741,4005,3900,4000,2022-09-02
2022-09-02,3925,-1.2632,1689963563041,4005,3900,4000,2022-09-05
2022-09-06,3910,-1.355,1782208747966,4005,3900,4000,2022-09-07
2022-09-07,3980,-0.5535,1780175649146,4005,3900,3950,2022-09-08
2022-09-08,4005,-0.4272,1831626228554,4005,3900,4000,2022-09-09
2022-09-09,4067,-0.193,1706601358697,4005,3900,4000,2022-09-12
2022-09-12,4110,0.2199,1929031091523,4300,3900,4000,2022-09-13
2022-09-13,3932,-1.5331,1686682671952,4005,3900,4000,2022-09-14
2022-09-14,3946,-1.2367,1956948852979,4005,3900,4000,2022-09-15
2022-09-15,3901,-1.3685,1719343539241,3950,3900,3920,2022-09-16
2022-09-16,3872,-1.3346,1406367476214,4005,3800,4000,2022-09-19
2022-09-19,3900,-0.9618,1324484551251,4005,3800,3950,2022-09-20
2022-09-20,3856,-1.2945,1361624535456,4005,3800,3950,2022-09-21
2022-09-21,3789,-1.697,1485731599873,4005,3800,4000,2022-09-22
2022-09-22,3756,-1.8405,1473228275240,4300,3700,4000,2022-09-23
2022-09-23,3695,-1.8696,1539838669968,4300,3600,4000,2022-09-26
2022-09-26,3656,-1.955,1576368907274,4300,3600,4000,2022-09-27
2022-09-27,3648,-1.9945,1620587731004,4200,3600,4000,2022-09-28
2022-09-28,3717,-1.5027,1613649871608,4300,3600,4000,2022-09-29
2022-09-29,3641,-1.9578,1603862020087,4400,3600,4000,2022-09-30
2022-09-30,3589,-1.8489,1536992302178,3835,3500,3800,2022-10-03
2022-10-03,3677,-1.3076,1572078737324,3835,3600,3800,2022-10-04
2022-10-04,3790,-0.7552,1623419643472,3835,3600,3755,2022-10-05
2022-10-05,3783,-0.7904,1631892265015,3835,3600,3800,2022-10-06
2022-10-06,3744,-1.1553,1678835209143,3835,3600,3800,2022-10-07
2022-10-07,3640,-1.6968,1703242945385,3835,3600,3800,2022-10-10
2022-10-10,3612,-1.7307,1754539485473,3835,3600,3800,2022-10-11
2022-10-11,3587,-1.7762,1815894643556,4100,3500,3800,2022-10-12
2022-10-12,3576,-1.7642,1830818149182,4100,3500,3800,2022-10-13
2022-10-13,3669,-1.1108,1820293103254,4100,3500,3700,2022-10-14
2022-10-14,3585,-1.6703,1733638175900,3835,3500,3750,2022-10-17
2022-10-17,3678,-1.0447,1609584480224,3835,3600,3725,2022-10-18
2022-10-18,3721,-0.7869,1582366527036,3900,3600,3750,2022-10-19
2022-10-19,3665,-0.6418,1813491327472,3900,3600,3665,2022-10-20
2022-10-20,3739,-1.1677,1741047293463,3900,3650,3700,2022-10-21
2022-10-21,3752,-0.2973,1665639112469,3900,3600,3725,2022-10-24
2022-10-24,3797,-0.0144,1670123048156,3900,3600,3765,2022-10-25
2022-10-25,3860,0.616,1593672653556,3900,3600,3770,2022-10-26
2022-10-26,3830,0.006,1605725434387,3900,3600,3805,2022-10-27
2022-10-27,3808,0.1029,1533388820735,3800,3600,3750,2022-10-28
2022-10-28,3900,0.5463,1719997710574,4000,3600,3820,2022-10-31
2022-10-31,3872,0.0389,1564808224846,3950,3600,3830,2022-11-01
2022-11-01,3855,-0.0492,1640697918592,3900,3600,3820,2022-11-02
2022-11-02,3759,-1.0419,1687801087746,4100,3600,3825,2022-11-03
2022-11-03,3719,-1.2795,1704202693911,3835,3600,3780,2022-11-04
2022-11-04,3769,-0.5544,1675113442202,4100,3600,3780,2022-11-07
2022-11-07,3807,-0.198,1724749783707,3900,3600,3800,2022-11-08
2022-11-08,3828,-0.1317,1644306164847,3900,3600,3780,2022-11-09
2022-11-09,3749,-1.0343,1604780393944,3900,3600,3820,2022-11-10
2022-11-10,3954,0.8531,1736062524090,4100,3600,3820,2022-11-11
2022-11-11,3992,1.098,1851751052250,4100,3600,3825,2022-11-14
2022-11-14,3957,0.4725,1710187953779,4100,3600,3920,2022-11-15
2022-11-15,3991,0.8501,1830385067536,4100,3600,3920,2022-11-16
2022-11-16,3959,0.4589,1317172595796,4100,3600,3920,2022-11-17
2022-11-17,3947,0.4287,1768672892048,4000,3600,3925,2022-11-18
2022-11-18,3967,0.3526,1713990441552,4000,3600,3920,2022-11-21
2022-11-21,3950,0.141,1721083450027,4100,3800,3945,2022-11-22
2022-11-22,4003,0.8635,1762599442825,4000,3800,3945,2022-11-23
2022-11-23,4027,0.811,1756119943841,4050,3600,3945,2022-11-24
2022-11-25,4026,0.7078,1817479990856,4100,3600,3995,2022-11-28
2022-11-28,3964,-0.2248,1711341122225,4100,3600,3965,2022-11-29
2022-11-29,3957,-0.1302,1724685220462,4100,3600,3950,2022-11-30
2022-11-30,4078,1.2094,1873803873878,4100,3800,3990,2022-12-01
2022-12-01,4076,1.1151,1737764606594,4100,3800,3995,2022-12-02
2022-12-02,4071,0.8772,1599584379571,4100,3800,3995,2022-12-05
2022-12-05,3999,-0.0717,1815576368290,4100,3900,4005,2022-12-06
2022-12-06,3942,-0.7197,1853924825334,4100,3900,4000,2022-12-07
2022-12-07,3933,-0.8105,1800806783476,4100,3900,4000,2022-12-08
2022-12-08,3962,-0.1576,1919286927170,4100,3900,3985,2022-12-09
2022-12-09,3934,-0.5582,1928461308736,4100,3800,3960,2022-12-12
2022-12-12,3990,0.446,1806035791796,4000,3800,3940,2022-12-13
2022-12-13,4019,0.5269,1834036322950,4100,3900,3995,2022-12-14
2022-12-14,3995,0.0205,1733756523916,4100,4000,4020,2022-12-15
2022-12-15,3897,-0.6291,1934496971221,4000,3900,3925,2022-12-16
2022-12-16,3851,-1.1103,1289444647956,3835,3800,3960,2022-12-19
2022-12-19,3817,-1.3353,1329559277477,3835,3800,3975,2022-12-20
2022-12-20,3821,-1.1338,1357571709588,3835,3800,3830,2022-12-21
2022-12-21,3878,-0.5546,1298712770131,3835,3800,3900,2022-12-22
2022-12-22,3822,-0.9501,1413361663541,3835,3800,3830,2022-12-23
2022-12-23,3844,-0.7209,1421415895150,3835,3800,3830,2022-12-26
2022-12-27,3829,-0.7065,1337257958625,3835,3800,3830,2022-12-28
2022-12-28,3783,-1.2199,1410750265435,3835,3700,3825,2022-12-29
2022-12-29,3848,-0.1092,1415747410188,3835,3800,3825,2022-12-30
2022-12-30,3839,-0.6071,1408688193548,4000,3700,3855,2023-01-03
2023-01-03,3824,-0.9318,1339831316054,4000,3700,3840,2023-01-04
2023-01-04,3852,-0.4301,1427311444381,4000,3800,3845,2023-01-05
2023-01-05,3808,-1.0175,1445412533263,4100,3700,3855,2023-01-06
2023-01-06,3894,-0.1383,1429844386786,4000,3700,3870,2023-01-09
2023-01-09,3892,-0.3658,1466567331623,4000,3700,3915,2023-01-10
2023-01-10,3919,0.1392,1489006108182,4000,3800,3910,2023-01-11
2023-01-11,3969,0.569,1546811615422,4000,3800,3915,2023-01-12
2023-01-12,3983,0.6988,1544769817801,4000,3800,3935,2023-01-13
2023-01-13,3998,0.7129,1493893232776,4000,3800,3970,2023-01-17
2023-01-17,3990,0.5428,1454085928474,4050,3900,3970,2023-01-18
2023-01-18,3928,-0.5779,1560589294767,4100,3900,3970,2023-01-19
2023-01-19,3898,-0.7899,1516049118149,4000,3900,3915,2023-01-20
2023-01-20,3971,0.1278,1357438293981,4050,3800,3945,2023-01-23
2023-01-23,4019,0.8334,1405733783931,4050,3800,3970,2023-01-24
2023-01-24,4016,0.451,1347629443361,4100,3900,4010,2023-01-25
2023-01-25,4015,0.6536,1439429757930,4050,3900,3970,2023-01-26
2023-01-26,4060,1.2939,1425131650699,4100,3900,4020,2023-01-27
2023-01-27,4070,0.8874,1487400534709,4100,3800,4020,2023-01-30
2023-01-30,4018,0.1341,1385838794093,4100,3800,4025,2023-01-31
2023-01-31,4076,0.9679,1542201372217,4100,3800,4020,2023-02-01
2023-02-01,4119,1.3446,1527649375559,4150,3800,4020,2023-02-02
2023-02-02,4178,1.7826,1569405405245,4200,4000,4020,2023-02-03
2023-02-03,4136,1.0468,1655198029956,4200,3900,4020,2023-02-06
2023-02-06,4111,0.7896,1639985117802,4200,3900,4060,2023-02-07
2023-02-07,4164,1.2796,1611950564955,4200,4000,4060,2023-02-08
2023-02-08,4118,0.5203,1684844154937,4200,3900,4095,2023-02-09
2023-02-09,4081,0.0938,1603068638237,4200,3900,4095,2023-02-10
2023-02-10,4090,0.3585,1690670076150,4200,3900,4060,2023-02-13
2023-02-13,4136,0.9053,1673122531324,4200,3900,4060,2023-02-14
2023-02-14,4136,1.0929,1644797929206,4150,4000,4095,2023-02-15
2023-02-15,4147,1.3375,1645920809191,4200,3900,4060,2023-02-16
2023-02-16,4090,0.0862,1705510827387,4200,4050,4095,2023-02-17
2023-02-17,4078,0.2053,1489706524529,4200,3900,4055,2023-02-21
2023-02-20,4078,0.0785,1513626250580,4200,3900,4060,2023-02-21
2023-02-21,3997,-0.9263,1501513849120,4200,3900,4025,2023-02-22
2023-02-22,3991,-0.7989,1499048038330,4200,3900,4025,2023-02-23
2023-02-23,4012,-0.5306,1559877845754,4200,3950,4000,2023-02-24
2023-02-24,3970,-1.0651,1558390841536,4200,3900,4000,2023-02-27
2023-02-27,3982,-0.6074,1504284935191,4200,3900,4000,2023-02-28
2023-02-28,3969,-0.916,1534497058871,4200,3900,3995,2023-03-01
2023-03-01,3951,-1.1227,1568640533785,4200,3900,4000,2023-03-02
2023-03-02,3981,-0.4206,1579384120381,4200,3900,3975,2023-03-03
2023-03-03,4045,0.2565,1504938648117,4200,3900,4020,2023-03-06
2023-03-06,4048,0.0785,1513547190788,4200,3900,4025,2023-03-07
2023-03-07,3986,-1.038,1490085979196,4200,3900,4005,2023-03-08
2023-03-08,3992,-0.783,1502803677535,4200,3900,4000,2023-03-09
2023-03-09,3918,-2.0481,1601531427745,4200,3900,4000,2023-03-10
2023-03-10,3861,-2.2072,1582521750755,4200,3800,4000,2023-03-13
2023-03-13,3855,-1.7986,1485497579991,4200,3800,3960,2023-03-14
2023-03-14,3919,-1.284,1627778338061,4065,3800,3950,2023-03-15
2023-03-15,3893,-1.4611,1685823817448,4065,3800,3950,2023-03-16
2023-03-16,3960,-0.3273,1703713463573,4065,3800,3950,2023-03-17
2023-03-17,3916,-0.9662,1234127926206,4065,3800,3950,2023-03-20
2023-03-20,3951,-0.5903,1200750607439,4065,3800,3955,2023-03-21
2023-03-21,4002,-0.0016,1251309302744,4065,3800,3980,2023-03-22
2023-03-22,3996,-1.0943,1252639882980,4065,3800,4000,2023-03-23
2023-03-23,3948,-0.8774,1239255012428,4065,3800,3960,2023-03-24
2023-03-24,3970,-0.3444,1213356206282,4065,3800,3960,2023-03-27
2023-03-27,3977,-0.3466,1201851479984,4065,3800,4000,2023-03-28
2023-03-28,3971,-0.3922,1202082159336,4065,3800,4000,2023-03-29
2023-03-29,4027,0.7703,1242903531010,4065,3800,4000,2023-03-30
2023-03-30,4080,1.3548,1284635598852,4065,3800,4000,2023-03-31
2023-03-31,4109,0.9486,1311579106772,4150,3800,4045,2023-04-03
2023-04-03,4124,1.4187,1505070292353,4150,3800,4005,2023-04-04
2023-04-04,4091,0.8558,1470895688960,4150,3800,4055,2023-04-05
2023-04-05,4090,0.3498,1534631726525,4200,3800,4095,2023-04-06
2023-04-06,4105,0.9307,1555220664966,4200,3800,4055,2023-04-10
2023-04-10,4109,0.9726,1451293745871,4200,3800,4070,2023-04-11
2023-04-11,4108,0.8581,1492368606911,4200,3900,4095,2023-04-12
2023-04-12,4091,0.4528,1573446946869,4200,3900,4095,2023-04-13
2023-04-13,4146,1.8389,1622676655001,4200,3800,4095,2023-04-14
2023-04-14,4137,1.4151,1567148718998,4200,3900,4110,2023-04-17
2023-04-17,4151,1.6496,1530753779678,4200,3800,4110,2023-04-18
2023-04-18,4154,1.5227,1627064416976,4200,3900,4115,2023-04-19
2023-04-19,4154,1.3108,1644079439986,4200,4000,4135,2023-04-20
2023-04-20,4129,0.8822,1580703952092,4150,3900,4135,2023-04-21
2023-04-21,4133,0.5224,1487196587848,4200,4000,4115,2023-04-24
2023-04-24,4137,0.774,1474316173862,4200,4000,4115,2023-04-25
2023-04-25,4071,-1.0159,1430813105400,4300,4000,4100,2023-04-26
2023-04-26,4055,-0.8859,1533986689352,4200,4000,4090,2023-04-27
2023-04-27,4135,0.8856,1513955082227,4200,4000,4110,2023-04-28
2023-04-28,4169,1.8543,1545754596360,4200,4000,4145,2023-05-01
2023-05-01,4167,1.1091,1637094634593,4200,4000,4110,2023-05-02
2023-05-02,4119,0.2419,1645146064241,4200,3900,4110,2023-05-03
2023-05-03,4091,-0.4474,1544017558866,4200,3900,4110,2023-05-04
2023-05-04,4061,-0.7032,1603423510619,4300,3900,4090,2023-05-05
2023-05-05,4136,0.7726,1627464965129,4200,4000,4095,2023-05-08
2023-05-08,4138,0.8606,1620089146539,4200,4000,4095,2023-05-09
2023-05-09,4119,0.2831,1579738265326,4200,3900,4110,2023-05-10
2023-05-10,4137,0.9038,1590400700525,4200,4000,4115,2023-05-11
2023-05-11,4130,0.7219,1664504248137,4200,4000,4110,2023-05-12
2023-05-12,4124,0.1994,1640281379862,4200,4000,4110,2023-05-15
2023-05-15,4136,0.9915,1583658638820,4200,4000,4110,2023-05-16
2023-05-16,4109,-0.1831,1570078777302,4200,4050,4110,2023-05-17
2023-05-17,4158,1.4031,1698705380779,4200,4000,4145,2023-05-18
2023-05-18,4197,2.9959,1788335257249,4200,4000,4125,2023-05-19
2023-05-19,4191,1.2892,1652157529256,4300,4000,4170,2023-05-22
2023-05-22,4192,1.3505,1600289793289,4300,4000,4170,2023-05-23
2023-05-23,4145,0.0736,1658863152317,4300,3900,4160,2023-05-24
2023-05-24,4115,-0.4562,1628420195208,4300,3900,4135,2023-05-25
2023-05-25,4151,0.6045,1690662929037,4200,4000,4135,2023-05-26
2023-05-26,4205,1.6853,1770548512077,4300,4000,4185,2023-05-30
2023-05-30,4205,1.6092,1699142282684,4300,4000,4175,2023-05-31
2023-05-31,4179,0.6707,1707571899020,4300,4000,4170,2023-06-01
2023-06-01,4220,2.0161,1776327033619,4300,4000,4190,2023-06-02
2023-06-02,4282,2.3193,1921014624525,4300,4000,4195,2023-06-05
2023-06-05,4273,2.3951,1894973273843,4300,4000,4195,2023-06-06
2023-06-06,4283,2.693,1908816368418,4300,4000,4195,2023-06-07
2023-06-07,4267,2.0767,1890914705448,4300,4000,4245,2023-06-08
2023-06-08,4293,2.7314,1959265739832,4300,4000,4245,2023-06-09
2023-06-09,4298,2.5953,1936768864668,4400,4000,4245,2023-06-12
2023-06-12,4339,2.8598,2130537950967,4400,4000,4245,2023-06-13
2023-06-13,4375,2.9977,2195643621274,4400,4000,4240,2023-06-14
2023-06-14,4372,3.0219,2141425102293,4400,4000,4245,2023-06-15
2023-06-15,4426,3.198,1781208557719,4425,4000,4295,2023-06-16
2023-06-16,4409,1.6792,1664281883091,4500,4000,4295,2023-06-20
2023-06-20,4388,1.1086,1668299025374,4500,4000,4310,2023-06-21
2023-06-21,4365,1.0542,1636601253771,4500,4000,4355,2023-06-22
2023-06-22,4381,1.5252,1702462005580,4400,4000,4305,2023-06-23
2023-06-23,4348,0.7323,1629055845355,4320,4000,4315,2023-06-26
2023-06-26,4328,0.1164,1581419126146,4400,4000,4345,2023-06-27
2023-06-27,4378,1.0649,1696444268386,4400,4355,4360,2023-06-28
2023-06-28,4376,1.4269,1644797578112,4500,4000,4360,2023-06-29
2023-06-29,4396,2.1127,1740165702133,4400,4000,4345,2023-06-30
2023-06-30,4450,1.4225,1748157940200,4500,4200,4395,2023-07-03
2023-07-03,4455,1.7542,1808306972450,4500,4200,4395,2023-07-05
2023-07-05,4446,1.858,1785002606569,4500,4200,4395,2023-07-06
2023-07-06,4411,0.8262,1762757304317,4500,4200,4410,2023-07-07
2023-07-07,4398,0.3892,1663339217198,4500,4200,4410,2023-07-10
2023-07-10,4409,0.9778,1682187132501,4500,4200,4410,2023-07-11
2023-07-11,4439,1.906,1852551306699,4500,4200,4395,2023-07-12
2023-07-12,4472,2.3315,1780264305642,4500,4200,4415,2023-07-13
2023-07-13,4510,2.4884,1959903684043,4500,4200,4445,2023-07-14
2023-07-14,4505,1.5414,1959383244527,4600,4000,4470,2023-07-17
2023-07-17,4522,1.6878,1950531521201,4550,4300,4470,2023-07-18
2023-07-18,4554,2.0759,2164131489836,4600,4300,4430,2023-07-19
2023-07-19,4565,2.419,2190632351512,4600,4300,4515,2023-07-20
2023-07-20,4534,1.669,2126726376265,4550,4300,4520,2023-07-21
2023-07-21,4536,0.5206,1932356743272,4600,4300,4540,2023-07-24
2023-07-24,4555,1.3869,1950592525857,4600,4000,4540,2023-07-25
2023-07-25,4567,1.4964,1962917794425,4600,4500,4540,2023-07-26
2023-07-26,4566,1.6167,1947289569765,4600,4300,4545,2023-07-27
2023-07-27,4537,0.2326,1969764926403,4600,4500,4565,2023-07-28
2023-07-28,4582,1.5366,2024821454817,4600,4500,4570,2023-07-31
2023-07-31,4588,1.4983,2011816366824,4650,4500,4570,2023-08-01
2023-08-01,4576,0.7923,2059166792304,4650,4500,4570,2023-08-02
2023-08-02,4513,-0.64,2081790612216,4600,4500,4520,2023-08-03
2023-08-03,4501,-0.8478,1987780261276,4600,4500,4520,2023-08-04
2023-08-04,4478,-1.2836,2111542092616,4600,4400,4500,2023-08-07
2023-08-07,4518,0.0461,2074913474750,4600,4500,4520,2023-08-08
2023-08-08,4499,-0.8087,2094799765435,4600,4500,4515,2023-08-09
2023-08-09,4467,-1.0157,1996981720403,4600,4400,4500,2023-08-10
2023-08-10,4469,-1.14,2122687820061,4600,4400,4485,2023-08-11
2023-08-11,4464,-0.7684,2055641533042,4600,4400,4485,2023-08-14
2023-08-14,4489,-0.2255,2062681064919,4600,4400,4485,2023-08-15
2023-08-15,4437,-1.8958,2138255470334,4600,4400,4500,2023-08-16
2023-08-16,4404,-2.0448,2060063556671,4600,4400,4460,2023-08-17
2023-08-17,4370,-2.3904,2210618869888,4600,4350,4400,2023-08-18
2023-08-18,4369,-1.95,1928134217465,5000,4300,4400,2023-08-21
2023-08-21,4400,-1.4102,1958830497819,4600,4300,4410,2023-08-22
2023-08-22,4387,-1.3123,1954825283614,4600,4300,4400,2023-08-23
2023-08-23,4436,-0.2198,2011026418687,4600,4300,4430,2023-08-24
2023-08-24,4376,-1.8957,2012830454373,4600,4350,4415,2023-08-25
2023-08-25,4405,-1.1807,2005457842357,4600,4300,4415,2023-08-28
2023-08-28,4433,-0.149,1954819126459,4500,4300,4420,2023-08-29
2023-08-29,4497,1.2869,2073277291934,4500,4300,4435,2023-08-30
2023-08-30,4514,1.2791,2085760191766,4550,4300,4450,2023-08-31
2023-08-31,4507,0.8016,1960747360677,4600,4300,4495,2023-09-01
2023-09-01,4515,0.5419,2037048205310,4600,4300,4495,2023-09-05
2023-09-05,4496,0.1027,1395714394075,4600,4300,4475,2023-09-06
2023-09-06,4465,-0.4441,2055407536539,4600,4300,4470,2023-09-07
2023-09-07,4451,-1.2177,2071079893383,4600,4300,4495,2023-09-08
2023-09-08,4457,-0.3856,1913400761888,4550,4400,4470,2023-09-11
2023-09-11,4487,0.5158,2066706577046,4600,4400,4480,2023-09-12
2023-09-12,4461,-0.5022,2022544442910,4525,4400,4485,2023-09-13
2023-09-13,4467,-0.0902,2003885747324,4500,4450,4495,2023-09-14
2023-09-14,4505,0.9762,2032799837984,4525,4500,4510,2023-09-15
2023-09-15,4450,-1.1641,1628527487296,4600,4400,4465,2023-09-18
2023-09-18,4453,-0.8182,1635984134329,4500,4400,4460,2023-09-19
2023-09-19,4443,-0.9332,1616458126359,4500,4400,4450,2023-09-20
2023-09-20,4402,-2.4719,1665643510960,4600,4400,4460,2023-09-21
2023-09-21,4330,-3.3349,1811677085671,4600,4300,4480,2023-09-22
2023-09-22,4320,-3.0355,1767506718746,4600,4300,4480,2023-09-25
2023-09-25,4337,-2.4341,1776661792897,4500,4300,4360,2023-09-26
2023-09-26,4273,-3.0871,1718576018451,4600,4200,4360,2023-09-27
2023-09-27,4274,-2.8128,1715348751762,4500,4200,4360,2023-09-28
2023-09-28,4299,-2.4579,1859493786260,4500,4200,4350,2023-09-29
2023-09-29,4288,-1.9172,1800742057603,4450,4200,4350,2023-10-02
2023-10-02,4288,-1.8834,1875916493811,4450,4200,4350,2023-10-03
2023-10-03,4229,-2.6467,1890274295362,4450,4200,4350,2023-10-04
2023-10-04,4263,-1.6385,1948924414899,4450,4200,4300,2023-10-05
2023-10-05,4258,-1.8807,1971108596789,4450,4200,4300,2023-10-06
2023-10-06,4308,-0.8721,1899380981078,4450,4200,4325,2023-10-09
2023-10-09,4335,-0.2715,1837150435459,4400,4200,4325,2023-10-10
2023-10-10,4358,0.0822,1970683267283,4400,4200,4340,2023-10-11
2023-10-11,4376,0.7529,1838666214492,4450,4200,4340,2023-10-12
2023-10-12,4349,-0.2851,1941141172673,4400,4200,4340,2023-10-13
2023-10-13,4327,-1.0265,1991391740591,4400,4200,4340,2023-10-16
2023-10-16,4373,0.3302,1994031693272,4450,4300,4355,2023-10-17
2023-10-17,4373,0.0983,2015309662505,4450,4300,4365,2023-10-18
2023-10-18,4313,-1.6249,1865705820521,4400,4300,4345,2023-10-19
2023-10-19,4277,-1.9411,2016102219837,4400,4200,4350,2023-10-20
2023-10-20,4224,-2.2849,1954636033375,4400,4200,4320,2023-10-23
2023-10-23,4217,-1.782,1742662996928,4500,4200,4300,2023-10-24
2023-10-24,4247,-1.5303,1901656840880,4400,4200,4300,2023-10-25
2023-10-25,4186,-2.5887,1955836197207,4500,4200,4300,2023-10-26
2023-10-26,4137,-2.9283,2017609914171,4800,4100,4300,2023-10-27
2023-10-27,4117,-2.655,2050740401495,4600,4100,4300,2023-10-30
2023-10-30,4166,-2.0757,1986629967650,4500,4100,4280,2023-10-31
2023-10-31,4193,-1.6519,1917376230941,4400,4100,4200,2023-11-01
2023-11-01,4237,-0.5982,1993312495735,4400,4000,4225,2023-11-02
2023-11-02,4317,1.2675,2042503066582,4350,4000,4285,2023-11-03
2023-11-03,4358,1.486,2085493106805,4400,4000,4335,2023-11-06
2023-11-06,4365,1.491,2041386190068,4400,4000,4345,2023-11-07
2023-11-07,4378,2.0832,2002400624729,4400,4000,4330,2023-11-08
2023-11-08,4382,1.6966,2064096015710,4400,4000,4370,2023-11-09
2023-11-09,4347,0.0916,2096964891792,4400,4000,4345,2023-11-10
2023-11-10,4415,2.3892,2053823054312,4450,4200,4395,2023-11-13
2023-11-13,4411,1.8171,2080643125303,4450,4000,4370,2023-11-14
2023-11-14,4495,2.7214,2217025685345,4550,4200,4370,2023-11-15
2023-11-15,4503,2.2127,2234801398266,4500,4200,4420,2023-11-16
2023-11-16,4508,2.3318,2376877541148,4550,4200,4415,2023-11-17
2023-11-17,4514,1.0466,449819279462,4550,4400,4495,2023-11-20
2023-11-20,4547,2.0226,2259376132342,4600,4300,4495,2023-11-21
2023-11-21,4538,2.2284,2183302194680,4600,4400,4495,2023-11-22
2023-11-22,4556,1.027,2258481777133,4600,4400,4560,2023-11-24
2023-11-24,4559,1.4868,2287887367876,4600,4400,4495,2023-11-27
2023-11-27,4550,1.3702,2250348082170,4600,4400,4545,2023-11-28
2023-11-28,4554,1.6791,2321847112463,4600,4400,4545,2023-11-29
2023-11-29,4550,0.8637,2191102729877,4600,4530,4560,2023-11-30
2023-11-30,4567,1.7761,2333416466055,4600,4400,4545,2023-12-01
2023-12-01,4594,2.5184,2383737841437,4600,4400,4500,2023-12-04
2023-12-04,4569,1.5291,2398755132529,4600,4400,4545,2023-12-05
2023-12-05,4567,1.4318,2292979770940,4600,4400,4570,2023-12-06
2023-12-06,4549,0.5134,2291892187142,4600,4400,4560,2023-12-07
2023-12-07,4585,2.3504,2494415245998,4600,4400,4545,2023-12-08
2023-12-08,4604,2.509,2571816325241,4600,4400,4500,2023-12-11
2023-12-11,4622,1.14,2526281155161,4700,4570,4585,2023-12-12
2023-12-12,4643,3.1585,2634506731857,4700,4400,4585,2023-12-13
2023-12-13,4707,3.6271,2905978509406,4700,4400,4585,2023-12-14
2023-12-14,4719,3.0285,2995184000606,4750,4400,4595,2023-12-15
2023-12-15,4719,1.7957,2059933739221,4750,4500,4695,2023-12-18
2023-12-18,4740,1.3546,2012737187032,4800,4500,4645,2023-12-19
2023-12-19,4768,1.6827,2205061508763,4800,4745,4745,2023-12-20
2023-12-20,4698,0.4091,2171786038186,4800,4695,4710,2023-12-21
2023-12-21,4746,1.1044,1971598529922,5000,4720,4740,2023-12-22
2023-12-22,4754,0.6641,2242646058786,4800,4500,4745,2023-12-26
2023-12-26,4774,2.0535,2209304805655,4800,4500,4745,2023-12-27
2023-12-27,4781,1.8503,2185145145465,4800,4500,4785,2023-12-28
2023-12-28,4783,1.4421,2228423264716,5000,4760,4785,2023-12-29
2023-12-29,4769,0.7749,2121316110625,4850,4600,4770,2024-01-02
2024-01-02,4742,0.49,2028872991529,4800,4500,4745,2024-01-03
2024-01-03,4704,-0.4621,2127436764258,4800,4600,4715,2024-01-04
2024-01-04,4688,-1.4697,1875033403395,5000,4600,4720,2024-01-05
2024-01-05,4697,-0.3302,2145298218160,4800,4600,4705,2024-01-08
2024-01-08,4763,1.0336,2201153183239,4800,4600,4745,2024-01-09
2024-01-09,4756,1.5643,2240766244325,4800,4600,4745,2024-01-10
2024-01-10,4783,2.0691,2288539515765,4800,4600,4745,2024-01-11
2024-01-11,4780,1.5467,2276413177041,4800,4600,4765,2024-01-12
2024-01-12,4783,1.1463,2224260563091,4800,4700,4770,2024-01-16
2024-01-16,4765,0.8954,2298643646235,4800,4600,4765,2024-01-17
2024-01-17,4739,-0.0512,1656094486523,4900,4500,4695,2024-01-18
